id	name	smiles	MolWt	CalcLogP	TPSA	NumHAcceptors	NumHDonors	NumRotatableBonds	FractionCSP3	NumValenceElectrons	NumHeavyAtoms	RingCount	NumAromaticRings	NumAliphaticRings	NumHeteroatoms	NumHalogens
MUXF925020	Pentamorphone	CCCCCN[C@@]12C=CC(=O)[C@H]3[C@@]14CCN([C@@H]2CC5=C4C(=C(C=C5)O)O3)C	368.4770000000001	2.3087	61.80000000000001	5	2	5	0.5909090909090909	144	27	5	1	4	5	0
MUTJ017438	Flurothyl	C(C(F)(F)F)OCC(F)(F)F	182.063	2.1276	9.23	1	0	2	1.0	68	11	0	0	0	7	6
MUWZ608825	Phenpromethamine	CC(CNC)C1=CC=CC=C1	149.237	2.0095	12.03	1	1	3	0.4	60	11	1	1	0	1	0
MUYN073391	Amiphenazole	C1=CC=C(C=C1)C2=C(N=C(S2)N)N	191.25899999999996	1.9744999999999997	64.92999999999999	4	2	1	0.0	66	13	2	2	0	4	0
MUNF467827	Octyldodecanol	CCCCCCCCCCC(CCCCCCCC)CO	298.55499999999995	6.8763000000000085	20.23	1	1	17	1.0	128	21	0	0	0	1	0
MUXI955407	Tin(IV) fluoride	[F-].[F-].[F-].[F-].[Sn+4]	194.703	-12.3648	0.0	0	0	0	0.0	32	5	0	0	0	5	4
MUUK302862	Methyldihydromorphine	C[C@@]1(CC[C@H]2[C@H]3Cc4ccc(c5c4[C@]2([C@H]1O5)CCN3C)O)O	301.38599999999997	1.8122000000000007	52.93000000000001	4	2	0	0.6666666666666666	118	22	5	1	4	4	0
MUWO484165	Methyldesorphine	CC1=CC[C@H]2[C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3C	283.371	2.617400000000001	32.7	3	1	0	0.5555555555555556	110	21	5	1	4	3	0
MUQH844962	Codeine methylbromide	C[N+]1(CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O)C.[Br-]	394.309	-1.3502999999999967	38.69	3	1	1	0.5789473684210527	130	24	5	1	4	5	1
MUTB439210	Sarmazenil	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC=C3Cl)C	319.7480000000001	2.2880000000000003	64.43	5	0	2	0.26666666666666666	114	22	3	2	1	7	1
MUHF321450	Climazolam	ClC1=CC=CC=C1C2=NCC3=CN=C(C)N3C4=C2C=C(C=C4)Cl	342.2289999999999	4.838520000000003	30.18	3	0	1	0.1111111111111111	114	23	4	3	1	5	2
MUKC862240	LSZ	C[C@H]1C[C@@H](N1C(=O)[C@H]2CN([C@@H]3CC4=CNC5=CC=CC(=C45)C3=C2)C)C	335.45100000000014	3.046900000000001	39.34	2	1	1	0.47619047619047616	130	25	5	2	3	4	0
MUOL855626	Benzylbutylbarbiturate	O=C1NC(=O)NC(=O)C1(CCCC)Cc2ccccc2	274.31999999999994	1.7716999999999994	75.27000000000001	3	2	5	0.4	106	20	2	1	1	5	0
MUSJ341967	MiPLA	C4N(C)C1Cc2c[nH]c(ccc3)c2c3C1=CC4C(=O)N(C)C(C)C	323.44000000000005	2.9044000000000016	39.34	2	1	2	0.45	126	24	4	2	2	4	0
MUKP805381	Lysergic acid 2-butylamide	CN1C[C@@H](C(N[C@H](C)CC)=O)C=C2C1CC3=CNC4=C3C2=CC=C4	323.44000000000005	2.952300000000001	48.13	2	2	3	0.45	126	24	4	2	2	4	0
MURJ330698	Flutemazepam	FC1=CC=CC=C1C2=NC(C(N(C)C3=C2C=C(C=C3)Cl)=O)O	318.73500000000007	2.6113000000000013	52.900000000000006	3	1	1	0.125	112	22	3	2	1	6	2
MUIF582986	Acetic acid	CC(O)=O	60.05200000000001	0.09089999999999993	37.3	1	1	0	0.5	24	4	0	0	0	2	0
MUJA688549	Hydrochloric acid	[OH3+].[Cl-]	54.476	-3.9179	33.0	0	0	0	0.0	16	2	0	0	0	2	1
MUQC323802	Hydrochloric acid	O.[OH3+].[Cl-]	72.49100000000001	-4.7425999999999995	64.5	0	0	0	0.0	24	3	0	0	0	3	1
MUUJ262168	Hydrochloric acid	O.O.[OH3+].[Cl-]	90.506	-5.567299999999998	96.0	0	0	0	0.0	32	4	0	0	0	4	1
MUGR051293	Hydrochloric acid	O.O.O.O.O.[OH3+].[Cl-]	144.551	-8.041399999999996	190.5	0	0	0	0.0	56	7	0	0	0	7	1
MULM925856	Mertansine	C[C@@H]1[C@@H]2C[C@]([C@@H](/C=C/C=C(/Cc3cc(c(c(c3)OC)Cl)N(C(=O)C[C@@H]([C@]4([C@H]1O4)C)OC(=O)[C@H](C)N(C)C(=O)CCS)C)\C)OC)(NC(=O)O2)O	738.3000000000002	3.8344000000000027	156.47	11	3	7	0.6	276	50	4	1	3	15	1
MULV495699	Ozogamicin	CCN(C1COC(CC1OC)OC2C(C(C(OC2OC3C#CC=CC#CC4(CC(=O)C(=C3C4=CCSSC(C)(C)CC(=O)NN=C(C)C5=CC=C(C=C5)OCCCC(=O)N)NC(=O)OC)O)C)NOC6CC(C(C(O6)C)SC(=O)C7=C(C(=C(C(=C7OC)OC)OC8C(C(C(C(O8)C)O)OC)O)I)C)O)O)C(=O)C	1681.7009999999989	4.531120000000018	410.5000000000001	30	9	31	0.6027397260273972	594	108	8	2	6	35	1
MUHM414077	Acepentalene	C1=CC2=CC=C3C2=C1C=C3	126.15799999999996	2.2890000000000006	0.0	0	0	0	0.0	46	10	3	0	3	0	0
MUAQ161310	Fenpiverinium	C[N+]1(CCCCC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N	337.48700000000014	3.478600000000001	43.09	1	1	6	0.4090909090909091	132	25	3	2	1	3	0
MUIO267471	Tiemonium iodide	C[N+]1(CCOCC1)CCC(C2=CC=CC=C2)(C3=CC=CS3)O.[I-]	445.36600000000004	-0.14509999999999929	29.46	3	1	5	0.4444444444444444	126	23	3	2	1	5	1
MUZP355483	Diphemanil metilsulfate	[O-]S(=O)(=O)OC.c3c(\C(=C1/CC[N+](C)(C)CC1)c2ccccc2)cccc3	389.51700000000005	3.4517000000000024	66.42999999999999	4	0	3	0.3333333333333333	146	27	3	2	1	6	0
MUIO299819	Pipenzolate bromide	CC[N+]1(CCCC(C1)OC(=O)C(c2ccccc2)(c3ccccc3)O)C.[Br-]	434.3740000000001	0.09860000000000163	46.53	3	1	5	0.4090909090909091	146	27	3	2	1	5	1
MUND192889	Bevonium	O=C(OCC1[N+](C)(C)CCCC1)C(O)(c2ccccc2)c3ccccc3	354.47	3.0946000000000007	46.53	3	1	5	0.4090909090909091	138	26	3	2	1	4	0
MUBR414187	Poldine	O=C(OCC1[N+](C)(C)CCC1)C(O)(c2ccccc2)c3ccccc3	340.44300000000004	2.7045000000000003	46.53	3	1	5	0.38095238095238093	132	25	3	2	1	4	0
MUEH641539	Hexocyclium	C[N+]1(CCN(CC1)CC(C2CCCCC2)(C3=CC=CC=C3)O)C	317.49699999999996	2.8465000000000007	23.47	2	1	4	0.7	128	23	3	1	2	3	0
MUKD533148	Methantheline	CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13	340.4430000000001	3.953800000000003	35.53	3	0	6	0.38095238095238093	132	25	3	2	1	4	0
MUPI733631	Otilonium bromide	CCCCCCCCOC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)OCC[N+](C)(CC)CC.[Br-]	563.5770000000005	3.325400000000002	64.63	4	1	16	0.5172413793103449	200	36	2	2	0	7	1
MUNF077548	Penthienate	CC[N+](C)(CC)CCOC(=O)C(C1CCCC1)(C2=CC=CS2)O	340.50899999999996	3.155500000000002	46.53	4	1	8	0.7222222222222222	130	23	2	1	1	5	0
MUHL848040	Oxyphenonium bromide	OC(C(=O)OCC[N+](C)(CC)CC)(c1ccccc1)C2CCCCC2.[Br-]	428.4110000000002	0.48810000000000175	46.53	3	1	8	0.6666666666666666	148	26	2	1	1	5	1
MUCS063634	Benzilone	O=C(OC1CC[N+](CC)(CC)C1)C(O)(c2ccccc2)c3ccccc3	354.47	3.0946000000000007	46.53	3	1	6	0.4090909090909091	138	26	3	2	1	4	0
MUEY795072	Cimetropium bromide	C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@@H](CO)C4=CC=CC=C4)CC5CC5.[Br-]	438.3620000000001	-1.1530999999999965	59.06	4	1	6	0.6666666666666666	148	27	5	1	4	6	1
MUTQ028014	Methylatropine	C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C	304.41	2.0755	46.53	3	1	4	0.6111111111111112	120	22	3	1	2	4	0
MUDK473128	Chebulagic acid	C1C2C3C(C(C(O2)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C6=C5C(C(C(=O)O3)CC(=O)O)C(C(=O)O6)O)O)O)OC(=O)C7=CC(=C(C(=C7C8=C(C(=C(C=C8C(=O)O1)O)O)O)O)O)O	954.6640000000007	-0.001700000000001256	447.0900000000001	26	13	4	0.24390243902439024	356	68	8	4	4	27	0
MUWL376073	Alpine borane	CC4(C)[C@@H]1C[C@H]4[C@@H](C)[C@@H](C1)B3C2CCCC3CCC2	258.258	5.661700000000006	0.0	0	0	1	1.0	106	19	5	0	5	1	0
MUDF582922	Octodrine	CC(C)CCCC(C)N	129.24699999999999	2.1599000000000004	26.02	1	1	4	1.0	56	9	0	0	0	1	0
MUOV336104	BMS-564,929	CC1=C(C=CC(=C1Cl)C#N)N2C(=O)[C@@H]3[C@@H](CCN3C2=O)O	305.721	1.4218999999999997	84.64	4	1	1	0.35714285714285715	108	21	3	1	2	7	1
MUOU883840	Tiflorex	CCNC(C)Cc1cccc(c1)SC(F)(F)F	263.328	3.839000000000003	12.03	2	1	5	0.5	96	17	1	1	0	5	3
MUET258083	Tomatine	C[C@H]1CC[C@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)C)C)C)NC1	1034.200000000001	-2.697299999999985	337.86	22	13	11	1.0	414	72	10	0	10	22	0
MUPJ343523	S-40503	O=N(=O)c2cc1C(N(C)C)CC(C(C)(C)CO)Nc1cc2	293.367	2.4002	78.64	5	2	4	0.6	116	21	2	1	1	6	0
MUGA697168	Cetilistat	CCCCCCCCCCCCCCCCOc2oc(=O)c1cc(C)ccc1n2	401.59100000000007	7.356520000000008	52.33	4	0	16	0.68	162	29	2	2	0	4	0
MUPI850801	LGD-2226	FC(F)(F)c(c2)c1cc(N(CC(F)(F)F)CC(F)(F)F)ccc1[nH]c2=O	392.221	4.477900000000001	36.1	2	1	3	0.35714285714285715	144	26	2	2	0	12	9
MUNF631278	4-Bromomethcathinone	CC(C(=O)C1=CC=C(C=C1)Br)NC	242.11599999999999	2.2397	29.1	2	1	3	0.3	70	13	1	1	0	3	1
MUPJ801156	Enobosarm	C[C@](O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1	389.3330000000001	3.2172600000000013	106.13999999999999	5	2	5	0.21052631578947367	144	28	2	2	0	9	3
MUDO686322	Tert-Amyl chloride	CCC(C)(Cl)C	106.59599999999999	2.4138	0.0	0	0	1	1.0	38	6	0	0	0	1	1
MUIJ207559	Andarine	FC(F)(F)c1cc(ccc1[N+]([O-])=O)NC(=O)[C@@](O)(COc2ccc(cc2)NC(=O)C)C	441.3620000000002	3.3405000000000014	130.8	6	3	7	0.2631578947368421	166	31	2	2	0	12	3
MUYK699626	Diphenidol	OC(c1ccccc1)(c2ccccc2)CCCN3CCCCC3	309.4530000000001	4.188600000000004	23.47	2	1	6	0.42857142857142855	122	23	3	2	1	2	0
MUDQ244340	Kelliphite	CC1=CC(=C2C(=C1C)C3=C(C(=CC(=C3OP(O2)OC4=CC=CC=C4C5=CC=CC=C5OP6OC7=C(C=C(C(=C7C8=C(C(=CC(=C8O6)C(C)(C)C)C)C)C)C)C(C)(C)C)C(C)(C)C)C)C)C(C)(C)C	951.1779999999993	19.901960000000003	71.02000000000001	6	0	5	0.4	358	68	8	8	0	8	0
MUDB579192	Vargulin	O=C\3N4\C=C(\c2c1ccccc1[nH]c2)N/C(=C4/N=C/3[C@@H](C)CC)CCC/N=C(\N)N	405.5060000000003	2.8661999999999996	130.87	4	4	7	0.3181818181818182	156	30	4	2	2	8	0
MUYA830675	GR-159897	c4ccccc4S(=O)CC2(OC)CCN(CC2)CCc(c1cc3F)c[nH]c1cc3	414.5460000000001	4.138300000000003	45.33	3	1	7	0.391304347826087	154	29	4	3	1	6	1
MUFK455409	Brophebarbital	Brc2cccc(c2)C1(CC)C(=O)NC(=O)NC1=O	311.135	1.4628999999999992	75.27000000000001	3	2	2	0.25	94	18	2	1	1	6	1
MUZX421097	Enallylpropymal	O=C1NC(=O)N(C)C(=O)C1(C(C)C)CC=C	224.25999999999996	0.9130999999999998	66.48	3	1	3	0.5454545454545454	88	16	1	0	1	5	0
MUDY622675	Phetharbital	c2ccccc2N(C1=O)C(=O)NC(=O)C1(CC)CC	260.29299999999995	2.0758	66.48	3	1	3	0.35714285714285715	100	19	2	1	1	5	0
MUGB099426	Bucolome	CCCCC1C(=O)NC(=O)N(C1=O)C2CCCCC2	266.34099999999995	2.2039	66.48	3	1	4	0.7857142857142857	106	19	2	0	2	5	0
MUEM569677	Propynylidyne	[C]C#C[H]	37.041000000000004	0.20768999999999999	0.0	0	0	0	0.0	13	3	0	0	0	0	0
MUDF141147	Cyclazodone	C1CC1NC2=NC(=O)C(O2)C3=CC=CC=C3	216.24	1.3924999999999998	50.69	3	1	2	0.3333333333333333	82	16	3	1	2	4	0
MUGT639034	BTS 74,398	NCCN(CCN)CCCSCC(=O)C2(CCC2)c(cc1Cl)ccc1Cl	418.4340000000002	3.326900000000002	72.35	5	2	12	0.631578947368421	146	26	2	1	1	7	2
MURK392609	Tafluprost	CC(C)OC(=O)CCC\C=C/CC(C(O)CC1O)C1\C=C\C(F)(F)COc2ccccc2	452.5380000000001	4.683000000000004	75.99000000000001	5	2	12	0.56	178	32	2	1	1	7	2
MUNX363939	SB-271046	C4CNCCN4c3cc(ccc3OC)NS(=O)(=O)c1sc2ccc(Cl)cc2c1C	452.00100000000015	4.082120000000003	70.67	6	2	5	0.3	154	29	4	3	1	9	1
MUXN219704	Protonated hydrogen cyanide	C#[NH+]	28.033999999999995	-1.6111	23.8	0	1	0	0.0	10	2	0	0	0	1	0
MUHB516859	Protonated hydrogen cyanide	[CH+]=N	28.033999999999995	0.14277	23.85	1	1	0	0.0	10	2	0	0	0	1	0
MUKS893997	Protonated hydrogen cyanide	[CH0]=[NH2+]	28.034	-1.7999	25.59	0	1	0	0.0	10	2	0	0	0	1	0
MUDZ240494	Protonated hydrogen cyanide	C=[NH0+]	28.034	-0.5129	22.3	0	0	0	0.0	10	2	0	0	0	1	0
MULG545388	Protonated hydrogen cyanide	[H]/[C]=[N+]\[H]	28.033999999999995	-1.8910999999999998	23.8	1	1	0	0.0	10	2	0	0	0	1	0
MUPV233950	Embramine	CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Br)OCCN(C)C	348.28400000000016	4.2908000000000035	12.47	2	0	6	0.3333333333333333	112	21	2	2	0	3	1
MUXH264883	Moxastine	CC(C1=CC=CC=C1)(C2=CC=CC=C2)OCCN(C)C	269.388	3.5283000000000024	12.47	2	0	6	0.3333333333333333	106	20	2	2	0	2	0
MUGV580417	Cyclofenil	O=C(Oc3ccc(C(/c1ccc(OC(=O)C)cc1)=C2\CCCCC2)cc3)C	364.4410000000002	5.303200000000005	52.6	4	0	4	0.30434782608695654	140	27	3	2	1	4	0
MUXJ757141	Zeranol	C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1	322.401	3.290800000000003	86.99	5	3	0	0.6111111111111112	128	23	2	1	1	5	0
MUED858430	Melengestrol	O=C4\C=C3\C(=C/[C@@H]1[C@H](CC[C@@]2([C@](O)(C(=C)\C[C@@H]12)C(=O)C)C)[C@@]3(C)CC4)C	354.4900000000001	4.170600000000004	54.37	3	1	1	0.6521739130434783	140	26	4	0	4	3	0
MUCY056121	3-Deoxy-D-manno-oct-2-ulosonic acid	O=C(O)C(=O)C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	238.192	-3.5339000000000005	155.51999999999998	7	6	7	0.75	94	16	0	0	0	8	0
MUXW386402	Trimethyldiphenylpropylamine	CC(CC(c1ccccc1)c2ccccc2)N(C)C	253.389	4.158700000000003	3.24	1	0	5	0.3333333333333333	100	19	2	2	0	1	0
MUTE579326	Caroverine	O=C/1N(c3c(\N=C\1Cc2ccc(OC)cc2)cccc3)CCN(CC)CC	365.47700000000026	3.3377000000000017	47.36000000000001	5	0	8	0.36363636363636365	142	27	3	3	0	5	0
MUEH656813	Alverine	c1ccccc1CCCN(CC)CCCc2ccccc2	281.4429999999999	4.5739000000000045	3.24	1	0	9	0.4	112	21	2	2	0	1	0
MUKS137820	Proxazole	CCC(C1=CC=CC=C1)C2=NOC(=N2)CCN(CC)CC	287.407	3.495800000000002	42.160000000000004	4	0	8	0.5294117647058824	114	21	2	2	0	4	0
MUIL128827	Idanpramine	C1CCCCN1CCN2C(=O)NC(C2=O)(c3ccc(OC)cc3)c4ccc(OC)cc4	423.5130000000002	2.985100000000001	71.11	5	1	7	0.4166666666666667	164	31	4	2	2	7	0
MUHK053289	Pinaverium bromide	CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)Cc4cc(c(cc4Br)OC)OC)C.[Br-]	591.4250000000002	2.2963000000000013	36.92	4	0	10	0.7692307692307693	188	33	5	1	4	7	2
MUWV445734	Chlorbenzoxamine	Clc1ccccc1C(OCCN2CCN(CC2)Cc3ccccc3C)c4ccccc4	435.0110000000001	5.572220000000006	15.71	3	0	8	0.3333333333333333	162	31	4	3	1	4	1
MUYG937523	Fenpiprane	C1CCN(CC1)CCC(C2=CC=CC=C2)C3=CC=CC=C3	279.427	4.694500000000004	3.24	1	0	5	0.4	110	21	3	2	1	1	0
MUTX457373	Clorobiocin	CC1=CC=C(N1)C(=O)O[C@H]2[C@H]([C@@H](OC([C@@H]2OC)(C)C)OC3=C(C4=C(C=C3)C(=O)C(=C(O4)O)NC(=O)C5=CC(=C(C=C5)O)CC=C(C)C)Cl)O	697.1370000000003	5.370320000000007	189.78	11	5	9	0.34285714285714286	260	49	5	4	1	14	1
MUZT695008	Coumermycin A1	CO[C@@H]1[C@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4c[nH]c(C(=O)Nc5c(=O)oc6c(C)c(ccc6c5O)O[C@@H]5OC(C)(C)[C@H](OC)[C@H](OC(=O)c6ccc(C)[nH]6)[C@H]5O)c4C)c(=O)oc3c2C)OC1(C)C	1110.0919999999996	5.572000000000006	354.89	20	9	14	0.38181818181818183	424	80	9	7	2	25	0
MUTU155844	MS-245	COc2cc1c(CCN(C)C)cn(c1cc2)S(=O)(=O)c3ccccc3	358.46300000000014	2.9910000000000014	51.54	5	0	6	0.2631578947368421	132	25	3	3	0	6	0
MUXP990181	5,7-Dihydroxytryptamine	Oc1cc2c(c(O)c1)[nH]cc2CCN	192.21799999999996	1.0802999999999996	82.27	3	4	2	0.2	74	14	2	2	0	4	0
MUKT375273	Autoinducer-2	O[C@@H]1[C@]2(O[B-](O[C@]2(OC1)C)(O)O)O	192.94	-2.750699999999999	108.61000000000001	7	4	0	1.0	76	13	2	0	2	8	0
MUJM706992	Copper usnate	Cc1c(c(c2c(c1[O-])C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)[O-].[Cu+2]	405.8490000000001	0.23331999999999975	123.63	7	0	2	0.3333333333333333	139	26	3	1	2	8	0
MUCN600569	Nifuratel	CSCC1CN(C(=O)O1)/N=C/C2=CC=C(O2)[N+](=O)[O-]	285.28100000000006	1.7055	98.18	7	0	5	0.4	102	19	2	1	1	9	0
MUYL122302	Chlordantoin	O=C1NC(C(=O)N1SC(Cl)(Cl)Cl)C(CC)CCCC	347.6950000000002	4.099100000000003	49.410000000000004	3	1	6	0.8181818181818182	110	19	1	0	1	8	3
MUGB564680	AL-34662	CC(N)Cn1ncc2ccc(O)cc12	191.23399999999998	1.0890999999999997	64.07000000000001	4	2	2	0.3	74	14	2	2	0	4	0
MUSH121526	Caffeyl alcohol	OC\C=C\c1ccc(O)c(O)c1	166.176	1.1032999999999997	60.69	3	3	2	0.1111111111111111	64	12	1	1	0	3	0
MUHL720839	Tritoqualine	CCOC1=C(C(=C(C2=C1C(OC2=O)C3C4=C(C5=C(C=C4CCN3C)OCO5)OC)N)OCC)OCC	500.54800000000046	3.642900000000001	110.94000000000001	10	1	8	0.5	194	36	5	2	3	10	0
MUHT648365	Clobenztropine	CN4[C@@H]1CC[C@H]4C[C@H](C1)OC(c2ccccc2)c3ccc(Cl)cc3	341.88200000000006	5.071200000000005	12.47	2	0	4	0.42857142857142855	126	24	4	2	2	3	1
MULC348790	Clemizole	Clc1ccc(cc1)Cn3c(nc2ccccc23)CN4CCCC4	325.84300000000013	4.333800000000003	21.060000000000002	3	0	4	0.3157894736842105	118	23	4	3	1	4	1
MUIQ237055	Setastine	CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCN3CCCCCC3	357.9250000000003	5.4961000000000055	12.47	2	0	6	0.45454545454545453	134	25	3	2	1	3	1
MUMP874343	Chlorothen	Clc1sc(cc1)CN(c2ncccc2)CCN(C)C	295.839	3.364700000000002	19.370000000000005	4	0	6	0.35714285714285715	102	19	2	2	0	5	1
MUQN336258	Methafurylene	CN(C)CCN(CC1=CC=CO1)C2=CC=CC=N2	245.32600000000002	2.2428	32.510000000000005	4	0	6	0.35714285714285715	96	18	2	2	0	4	0
MUPI201099	Thenyldiamine	CN(C)CCN(CC1=CSC=C1)C2=CC=CC=N2	261.394	2.7113000000000005	19.37	4	0	6	0.35714285714285715	96	18	2	2	0	4	0
MUDX945713	Etymemazine	CCC(C=C3)=CC2=C3SC1=CC=CC=C1N2CC(C)CN(C)C	326.50900000000007	5.049400000000005	6.48	3	0	5	0.4	122	23	3	2	1	3	0
MUOD095911	Isopromethazine	CC(CN(C)C)N1C2=CC=CC=C2SC3=CC=CC=C31	284.42800000000005	4.239400000000003	6.48	3	0	3	0.29411764705882354	104	20	3	2	1	3	0
MUTU363569	Thiazinamium metilsulfate	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)[N+](C)(C)C	299.463	4.384000000000004	3.24	2	0	3	0.3333333333333333	110	21	3	2	1	3	0
MUBX433891	Clobenzepam	Clc3ccc2N(C(=O)c1c(cccc1)Nc2c3)CCN(C)C	315.80400000000014	3.605400000000002	35.580000000000005	3	1	3	0.23529411764705882	114	22	3	2	1	5	1
MUWU212582	Clocinizine	Clc1ccc(cc1)C(c2ccccc2)N3CCN(CC3)C\C=C\c4ccccc4	402.96900000000016	5.760400000000007	6.48	2	0	6	0.23076923076923078	148	29	4	3	1	3	1
MUEC500653	4-Methyldiphenhydramine	O(CCN(C)C)C(c1ccccc1)c2ccc(cc2)C	269.38800000000003	3.662620000000003	12.47	2	0	6	0.3333333333333333	106	20	2	2	0	2	0
MUWT955796	Iproheptine	CC(C)CCCC(C)NC(C)C	171.328	3.199200000000002	12.03	1	1	6	1.0	74	12	0	0	0	1	0
MUTO818148	Lagochilin	C[C@@]1(CO)[C@@H](O)CC[C@@]2(C)[C@]([H])1CC[C@@H](C)[C@]32O[C@](CO)(CCO)CC3	356.50300000000016	1.8547999999999996	90.15	5	4	4	1.0	146	25	3	0	3	5	0
MUWB538777	Desbutal	CCCC(C)C1(C(=O)NC(=O)NC1=O)CC.CC(CC1=CC=CC=C1)NC.Cl	411.9740000000001	3.4438000000000017	87.30000000000001	4	3	7	0.5714285714285714	158	28	2	1	1	7	1
MUOV522978	Conorfone	O=C4[C@@H]5Oc1c2c(ccc1OC)CC3N(CC[C@]25[C@H]3[C@@H](CC)C4)CC6CC6	367.4890000000002	3.3496000000000024	38.77	4	0	4	0.6956521739130435	144	27	6	1	5	4	0
MUYY735132	Benzylisoquinoline	c13ccccc3ccnc1Cc2ccccc2	219.287	3.8256000000000023	12.89	1	0	2	0.0625	82	17	3	3	0	1	0
MUCK201776	Oxetorone	CN(C)CCC=C1C2=CC=CC=C2OCC3=C1OC4=CC=CC=C34	319.404	4.708600000000004	25.61	3	0	3	0.23809523809523808	122	24	4	3	1	3	0
MUCQ276535	Iprazochrome	CC(C)N1CC(C2=C/C(=N/NC(=O)N)/C(=O)C=C21)O	264.28499999999997	-0.5114	108.02	5	3	2	0.4166666666666667	102	19	2	0	2	7	0
MURN103911	Thioinosinic acid	O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2NC=NC3=S)O[C@@H]1COP(O)(O)=O	364.2760000000001	-0.7826100000000005	162.95	9	5	4	0.5	126	23	3	2	1	13	0
MUQK169551	Oxatriquinane	[H][C@@]12[O+]3[C@@](CC2)([H])CC[C@]3([H])CC1	139.218	2.0259	2.700000000000001	0	0	0	1.0	56	10	3	0	3	1	0
MURU572621	Oxatriquinacene	C1=C[C@@H]2[O+]3[C@H]1C=C[C@@H]3C=C2	133.16999999999996	1.3538999999999999	2.700000000000001	0	0	0	0.3333333333333333	50	10	3	0	3	1	0
MUCW674037	Sodium tetrachloroaluminate	[Na+].[Al-](Cl)(Cl)(Cl)Cl	191.78400000000002	-0.6188000000000005	0.0	0	0	0	0.0	32	6	0	0	0	6	4
MUUG107416	Fluorenol	C1=CC=C2C(=C1)C(C3=CC=CC=C32)O	182.22199999999998	2.7487000000000017	20.23	1	1	0	0.07692307692307693	68	14	3	2	1	1	0
MUXO135240	Α-Difluoromethyl-DOPA	FC(F)[C@](C(=O)O)(N)Cc1cc(O)c(O)cc1	247.197	0.6874999999999996	103.78	4	4	4	0.3	94	17	1	1	0	7	2
MURZ753608	SRT-1720	C6CNCCN6Cc(n1c5)csc1nc5-c3ccccc3NC(=O)c4cnc2ccccc2n4	469.5740000000002	3.6635000000000018	87.45	8	2	5	0.2	170	34	6	5	1	9	0
MUJF192933	Peptide T	O=C(N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)[C@H](O)C)Cc1ccc(O)cc1)CC(=O)N)[C@H](O)C)[C@H](O)C)[C@H](O)C)CO)[C@@H](N)C	857.8720000000001	-7.849000000000029	431.49	16	16	24	0.5714285714285714	336	60	1	1	0	25	0
MUYX917965	Chlorphenesin carbamate	c1cc(ccc1OCC(COC(=O)N)O)Cl	245.66199999999995	1.1749999999999998	81.78	4	2	5	0.3	88	16	1	1	0	6	1
MUBK222551	ZK-93426	CCOC(=O)C1=NC=C2C(=C1C)C3=C(N2)C=CC=C3OC(C)C	312.3690000000001	3.9884200000000023	64.21	4	1	4	0.3333333333333333	120	23	3	3	0	5	0
MUHH580626	Taurolidine	C1CS(=O)(=O)NCN1CN2CCS(=O)(=O)NC2	284.36299999999994	-2.6710999999999974	98.82	6	2	2	1.0	100	17	2	0	2	10	0
MURF129004	Disilyne	[SiH]#[SiH]	58.187999999999995	-1.2970000000000002	0.0	0	0	0	0.0	10	2	0	0	0	2	0
MUAE023204	Ethyl gallate	CCOC(=O)c1cc(c(c(c1)O)O)O	198.174	0.9800999999999993	86.99000000000001	5	3	2	0.2222222222222222	76	14	1	1	0	5	0
